,horizon,mse,rmse,mae,mape,coverage
51,74 days 00:00:00.000000000,943.1940301178454,30.711464148064405,26.55437479200441,0.2000236388338029,0.3601190476190476
1011,74 days 00:00:00.000000000,940.6386285684883,30.669832548752012,26.5195399613073,0.20003249354876093,0.3601190476190476
1975,74 days 00:00:00.000000000,933.8158902027271,30.55840130312329,26.409357735896194,0.19877980576151347,0.3630952380952381
1976,75 days 00:00:00.000000000,932.0013810677735,30.52869766412864,26.36644953292242,0.19829767323840716,0.36607142857142855
534,75 days 00:00:00.000000000,937.4686016651498,30.61810904783556,26.41686088542912,0.19955625832525084,0.36607142857142855
2457,75 days 00:00:00.000000000,939.7490778885185,30.655327071954698,26.490862157181997,0.19995529357621564,0.3630952380952381
1012,75 days 00:00:00.000000000,939.790103980926,30.655996215763825,26.49156830227298,0.20014997520802189,0.3630952380952381
1495,75 days 00:00:00.000000000,945.5342781431061,30.74954110459384,26.59628655326685,0.20078510766481253,0.3601190476190476
1013,76 days 00:00:00.000000000,947.9720110078782,30.789154113224324,26.65909974535128,0.20139139779247703,0.35714285714285715
1977,76 days 00:00:00.000000000,947.7738509301581,30.78593592746789,26.652057819271583,0.20132544867670607,0.35714285714285715
2939,76 days 00:00:00.000000000,945.8738591701125,30.755062334030676,26.61056883838137,0.20103958299127764,0.3601190476190476
2458,76 days 00:00:00.000000000,948.3005702127778,30.794489283194448,26.682041930533977,0.20142941986532545,0.35714285714285715
1978,77 days 00:00:00.000000000,942.9626792389626,30.7076973939591,26.588744569035992,0.20084665798723206,0.3601190476190476
2940,77 days 00:00:00.000000000,940.9266357283535,30.67452747359531,26.54594247302804,0.2005481880518109,0.3630952380952381
1496,77 days 00:00:00.000000000,939.5992947184064,30.6528839543428,26.531867493817135,0.19990646674507728,0.3630952380952381
2459,77 days 00:00:00.000000000,941.8661338333087,30.689837631263362,26.59638639486191,0.20025835785593032,0.3601190476190476
52,78 days 00:00:00.000000000,942.5732209640316,30.70135536037508,26.62367582834704,0.20041835494256083,0.3601190476190476
2941,78 days 00:00:00.000000000,942.739078366149,30.704056382930073,26.628634554749947,0.2004497595958057,0.3601190476190476
1979,78 days 00:00:00.000000000,942.8270110113992,30.70548828811226,26.63229841311167,0.2004720395936769,0.3601190476190476
2460,78 days 00:00:00.000000000,937.4155602771829,30.6172428588399,26.558826622750043,0.19943346463996803,0.3601190476190476
2942,79 days 00:00:00.000000000,935.9813314026812,30.59381197893916,26.52933440659436,0.1992266824789609,0.3601190476190476
535,79 days 00:00:00.000000000,944.9188432919747,30.739532255582137,26.63255813132011,0.20051473643998421,0.3601190476190476
1014,79 days 00:00:00.000000000,947.4943624992457,30.781396370198113,26.691577240248503,0.20108752998238547,0.35714285714285715
