,horizon,mse,rmse,mae,mape,coverage
385,69 days 00:00:00.000000000,17.228931629932276,4.150774822841186,3.596124542335611,0.3111526028367945,0.4791666666666667
724,69 days 00:00:00.000000000,17.261580373871798,4.154705810749035,3.6038302924320447,0.31162582903691355,0.475
2101,69 days 00:00:00.000000000,17.18867390592069,4.145922563907904,3.598209350449006,0.31135543494952395,0.475
2102,70 days 00:00:00.000000000,17.32275149894343,4.1620609677110005,3.616161256461108,0.31262455088979035,0.4708333333333333
1070,70 days 00:00:00.000000000,17.390534339937314,4.170195959416933,3.6214820903354923,0.3137596275859991,0.4708333333333333
1410,70 days 00:00:00.000000000,17.257583188260362,4.154224739739096,3.604717164796952,0.312226871490528,0.475
42,70 days 00:00:00.000000000,17.074000129769093,4.1320697150180195,3.586294763255974,0.31096754666767146,0.4791666666666667
386,70 days 00:00:00.000000000,17.103600535526933,4.135649953214964,3.591892939450863,0.3107108058521643,0.475
1754,70 days 00:00:00.000000000,17.2631638016894,4.154896364735155,3.6121542700534066,0.31269984850146976,0.4708333333333333
725,70 days 00:00:00.000000000,17.284964229783462,4.1575189993292225,3.616557740278069,0.3129696183217786,0.4666666666666667
1071,71 days 00:00:00.000000000,17.41491308951173,4.173117909850108,3.6296661093338147,0.31425921664217155,0.4666666666666667
43,71 days 00:00:00.000000000,17.203777092356578,4.147743614588126,3.6089076990022715,0.31289567926849576,0.4708333333333333
1755,71 days 00:00:00.000000000,17.37056734247238,4.167801259953788,3.6280788681366345,0.3142956897844213,0.4666666666666667
387,71 days 00:00:00.000000000,17.403504264443132,4.1717507433262515,3.6343846393550074,0.3145716566296117,0.4625
2103,71 days 00:00:00.000000000,17.515817668457057,4.1851902786440975,3.6493712733027355,0.315709366888933,0.4583333333333333
1411,71 days 00:00:00.000000000,17.375913643123365,4.168442592038826,3.63124402470604,0.3139699434493709,0.4625
2104,72 days 00:00:00.000000000,17.45223417315551,4.177587123347101,3.639898397930432,0.3137324838865971,0.4625
1756,72 days 00:00:00.000000000,17.65264934836132,4.201505604942271,3.6662986897420486,0.3160338060297017,0.4583333333333333
1412,72 days 00:00:00.000000000,17.43432207877428,4.175442740449721,3.643438617931948,0.31514089772695264,0.4625
44,72 days 00:00:00.000000000,17.312874944880566,4.1608743005383575,3.63084493829682,0.3131322212088777,0.4625
726,72 days 00:00:00.000000000,17.346984706012215,4.164971153082842,3.637443988599139,0.3130235709303943,0.4583333333333333
388,72 days 00:00:00.000000000,17.38474090540701,4.169501277779755,3.645387545961389,0.3133790024299523,0.45416666666666666
1072,72 days 00:00:00.000000000,17.518978682692232,4.18556790444167,3.660374432702787,0.31491578873523535,0.45
727,73 days 00:00:00.000000000,17.561247575672798,4.190614224152922,3.6678302907230225,0.31533377897275905,0.44583333333333336
1073,73 days 00:00:00.000000000,17.503131904763425,4.1836744501410985,3.663565918704814,0.31631088924606715,0.44583333333333336
1413,73 days 00:00:00.000000000,17.517685341865963,4.185413401548999,3.6684940650926112,0.31722796154505084,0.44583333333333336
45,73 days 00:00:00.000000000,17.529047408285866,4.186770522525191,3.67040724503177,0.3166397856103859,0.44166666666666665
1757,73 days 00:00:00.000000000,17.73643692699521,4.211464938355205,3.6936762493814563,0.3187501539198825,0.4375
389,73 days 00:00:00.000000000,17.59574698065857,4.194728475200579,3.6799655216548985,0.31635226338612793,0.4375
728,76 days 00:00:00.000000000,17.661818208751914,4.202596603143337,3.6917936417678656,0.31697515654313596,0.43333333333333335
46,76 days 00:00:00.000000000,17.700084628780775,4.207146851344837,3.6988200358078203,0.31691529390478074,0.42916666666666664
1758,76 days 00:00:00.000000000,17.6701561520472,4.203588485097845,3.6967672520837795,0.3155751774433997,0.42916666666666664
1074,76 days 00:00:00.000000000,17.81499658266496,4.22078151325853,3.715914097347505,0.3179472824554554,0.425
1414,76 days 00:00:00.000000000,17.81249172539957,4.2204847737433635,3.7153612632758355,0.3180521541141177,0.425
2105,76 days 00:00:00.000000000,17.89818258096157,4.2306243724728825,3.7275330410220713,0.3185684866957906,0.42083333333333334
390,76 days 00:00:00.000000000,17.941418320001898,4.235731143498357,3.739814282762256,0.31918385463430354,0.4166666666666667
1415,77 days 00:00:00.000000000,17.76573206462999,4.214941525647775,3.7199600188732087,0.3184453973238608,0.42083333333333334
391,77 days 00:00:00.000000000,17.809100046779903,4.220082943116155,3.728916668370869,0.31884903990755714,0.4166666666666667
1759,77 days 00:00:00.000000000,18.013711716182602,4.2442563207448485,3.7518434935028178,0.3209700073720594,0.4125
47,77 days 00:00:00.000000000,17.85625041193022,4.225665676781614,3.7375579603408178,0.31835418568317736,0.4125
1075,77 days 00:00:00.000000000,17.994126486143138,4.241948430396477,3.75521924859923,0.3206290428890417,0.4083333333333333
729,77 days 00:00:00.000000000,18.092149135389363,4.253486703328149,3.7752895341096395,0.3216803363504065,0.4041666666666667
2106,77 days 00:00:00.000000000,18.158791194872173,4.261313318083073,3.7836273865054246,0.3217978867999597,0.4041666666666667
1076,78 days 00:00:00.000000000,18.29728137821472,4.277532159810692,3.80617375073851,0.3242164210420031,0.4
48,78 days 00:00:00.000000000,18.320909500194936,4.2802931558708615,3.80969283673685,0.32380906421798933,0.3958333333333333
2107,78 days 00:00:00.000000000,18.415677710968147,4.291349171410799,3.823334150831217,0.3248776186141051,0.39166666666666666
1416,78 days 00:00:00.000000000,18.410902415953032,4.290792749126091,3.8222931909664557,0.32487065686628824,0.39166666666666666
730,78 days 00:00:00.000000000,18.335497937277616,4.281996956710457,3.815910379512616,0.32289183587176684,0.39166666666666666
1760,78 days 00:00:00.000000000,18.54056599506883,4.305875752395653,3.838322860551623,0.3250021610498257,0.3875
392,78 days 00:00:00.000000000,18.581376487692623,4.3106120780804,3.846593413789171,0.3253624959040241,0.38333333333333336
393,79 days 00:00:00.000000000,18.615781412422425,4.3146009563367995,3.8535404588627973,0.3256711082642241,0.37916666666666665
1417,79 days 00:00:00.000000000,18.62606184718732,4.315792145966638,3.8574796237086684,0.3264215473074818,0.37916666666666665
49,79 days 00:00:00.000000000,18.480316995338868,4.298873921777524,3.844166906844696,0.3254855488179855,0.37916666666666665
731,79 days 00:00:00.000000000,18.55197372989447,4.307200219387818,3.853617315892968,0.3251824685702585,0.375
1761,79 days 00:00:00.000000000,18.62843330431325,4.316066879036196,3.859834979758157,0.3254671634765995,0.375
1077,79 days 00:00:00.000000000,18.707584261661978,4.325226498307572,3.868531338757931,0.32629629198725496,0.375
2108,79 days 00:00:00.000000000,18.775459934045237,4.33306588157222,3.8788964177182446,0.3272142287315507,0.37083333333333335
394,80 days 00:00:00.000000000,18.617102757431486,4.314754078441955,3.862901833977249,0.3259934005536469,0.37083333333333335
732,80 days 00:00:00.000000000,18.768138242145678,4.332220936441916,3.8790633965801145,0.3258937083949218,0.36666666666666664
1418,80 days 00:00:00.000000000,18.73049677549095,4.3278743946065426,3.8718360627381903,0.32529346105106594,0.37083333333333335
1762,80 days 00:00:00.000000000,18.94785770263822,4.352913702640821,3.8960350398079524,0.3274779216337321,0.36666666666666664
1078,80 days 00:00:00.000000000,18.959465279216964,4.354246809635044,3.8969971358307958,0.3277319356525129,0.36666666666666664
50,80 days 00:00:00.000000000,19.02520779114143,4.361789517060793,3.9106276516517076,0.3285904367743829,0.3625
1763,83 days 00:00:00.000000000,19.24695262793868,4.387134899674123,3.9333154914283,0.3307190146877087,0.35833333333333334
51,83 days 00:00:00.000000000,19.2959331246527,4.392713640183332,3.943813437650809,0.33134871980739916,0.3541666666666667
1079,83 days 00:00:00.000000000,19.29869979042648,4.393028544230789,3.944046826222987,0.3314524916402069,0.3541666666666667
2109,83 days 00:00:00.000000000,19.35968652359949,4.39996437753756,3.9518084447965824,0.3314979924814008,0.35
395,83 days 00:00:00.000000000,19.203780032507076,4.382211774036836,3.9354078295759884,0.33024823646353646,0.3541666666666667
1419,83 days 00:00:00.000000000,19.193533517022242,4.381042514861302,3.933243098643499,0.33003368870082755,0.3541666666666667
733,83 days 00:00:00.000000000,19.35999050805977,4.399998921370297,3.957135649931403,0.33119949945396504,0.35
1420,84 days 00:00:00.000000000,19.338267716234995,4.397529728863126,3.953472906767385,0.3311224843002941,0.3541666666666667
396,84 days 00:00:00.000000000,19.378725906356195,4.4021274295908555,3.963672965066831,0.33160036068060456,0.35
1764,84 days 00:00:00.000000000,19.44522489694408,4.4096740125483285,3.968292494286666,0.33239230921473484,0.35
2110,84 days 00:00:00.000000000,19.507590228877028,4.416739773733226,3.976996068032102,0.33244057790075565,0.3458333333333333
52,84 days 00:00:00.000000000,19.36816887723766,4.400928183603734,3.9638661636323387,0.33011617222950185,0.3458333333333333
734,84 days 00:00:00.000000000,19.54588162824279,4.421072452272502,3.9837663215059194,0.33102907107033164,0.3416666666666667
1080,84 days 00:00:00.000000000,19.689692518928346,4.437306899339773,4.006768507177722,0.3335130547832571,0.3375
735,85 days 00:00:00.000000000,19.694768620363636,4.437878842461073,4.0071577711246675,0.3319184420607719,0.3375
1765,85 days 00:00:00.000000000,19.93187648863672,4.464513018083464,4.030147997056918,0.33331440470781026,0.3333333333333333
2111,85 days 00:00:00.000000000,20.014424828465696,4.4737484091604545,4.042017751394676,0.33430866654371116,0.32916666666666666
1421,85 days 00:00:00.000000000,19.992344148394615,4.471279922840284,4.038192712896681,0.3341548299042153,0.3333333333333333
397,85 days 00:00:00.000000000,20.022132246337424,4.474609731176276,4.047410228551403,0.3346064657456037,0.3333333333333333
53,85 days 00:00:00.000000000,19.864667717802703,4.456979663157854,4.030805381170382,0.33340885299040857,0.3375
