,horizon,mse,rmse,mae,mape,coverage
1795,79 days 00:00:00.000000000,3215.091938254338,56.70178073265723,43.73010176846839,0.07436864898124543,0.4609053497942387
749,79 days 00:00:00.000000000,3216.324122574215,56.71264517349032,43.79082326716796,0.0744678944244992,0.4609053497942387
402,79 days 00:00:00.000000000,3219.8400207046925,56.74363418661773,43.85759083235153,0.07465645240755661,0.4567901234567901
52,79 days 00:00:00.000000000,3237.331329547454,56.897551173556266,44.102334308062346,0.07529815825730175,0.45267489711934156
1098,79 days 00:00:00.000000000,3264.6114339690853,57.13677829532468,44.391470168080666,0.07577461760391065,0.448559670781893
2144,79 days 00:00:00.000000000,3256.7247010448673,57.06772030706034,44.27997170338985,0.07557385592889189,0.45267489711934156
403,80 days 00:00:00.000000000,3259.0682643020978,57.08824979189761,44.33550941344916,0.07569712697649884,0.448559670781893
1796,80 days 00:00:00.000000000,3276.6410324546537,57.241951682788155,44.56107827287752,0.07594099201066236,0.4444444444444444
750,80 days 00:00:00.000000000,3274.555898692806,57.22373544861263,44.48549743926852,0.07585976970937655,0.4444444444444444
2145,80 days 00:00:00.000000000,3276.7057135168443,57.2425166595324,44.565651141931234,0.07595112656523122,0.4444444444444444
53,80 days 00:00:00.000000000,3247.598174230061,56.98770195603663,44.3950246237656,0.07578393795546387,0.4444444444444444
1099,80 days 00:00:00.000000000,3265.198716829327,57.14191733595686,44.51705552150594,0.07607949512020604,0.4444444444444444
1449,80 days 00:00:00.000000000,3331.91276639975,57.7227231374244,44.97399846675964,0.07665278246330126,0.4403292181069959
2146,83 days 00:00:00.000000000,3335.7753668110167,57.7561716772417,45.074806350676454,0.0767409031150904,0.4403292181069959
1797,83 days 00:00:00.000000000,3354.653692500669,57.919372342081445,45.287187418707944,0.07699614381770493,0.43621399176954734
1100,83 days 00:00:00.000000000,3385.334304841038,58.18362574505853,45.5698030760551,0.07756208396604342,0.43209876543209874
1450,83 days 00:00:00.000000000,3468.1860610874596,58.891307177608645,46.1067016099662,0.07819216472643699,0.4279835390946502
